id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
655570,82,Goal,0.97,0.5420000076293945,0.6385180354118347,Lautaro Martínez,a,7006,FromCorner,2025,RightFoot,29972,Pisa,Inter,0,2,2025-11-30 14:00:00,Nicolò Barella,Pass
657071,10,Goal,0.885,0.47900001525878905,0.39117538928985596,Lautaro Martínez,h,7006,OpenPlay,2025,RightFoot,29976,Inter,Como,4,0,2025-12-06 17:00:00,Luis Henrique,Pass
658858,37,Goal,0.87,0.5829999923706055,0.0930812731385231,Lautaro Martínez,a,7006,OpenPlay,2025,LeftFoot,29987,Genoa,Inter,1,2,2025-12-14 17:00:00,,None
660487,64,Goal,0.9080000305175782,0.5770000076293945,0.41096290946006775,Lautaro Martínez,a,7006,OpenPlay,2025,LeftFoot,30013,Atalanta,Inter,0,1,2025-12-28 19:45:00,Francesco Pio Esposito,Pass
661702,47,Goal,0.945,0.5020000076293946,0.45453038811683655,Lautaro Martínez,h,7006,FromCorner,2025,Head,30019,Inter,Bologna,3,1,2026-01-04 19:45:00,Hakan Calhanoglu,Cross
663534,19,Goal,0.8869999694824219,0.5279999923706055,0.35286542773246765,Lautaro Martínez,a,7006,OpenPlay,2025,RightFoot,30051,Udinese,Inter,0,1,2026-01-17 14:00:00,Francesco Pio Esposito,TakeOn
664538,40,Goal,0.9590000152587891,0.4570000076293945,0.44661566615104675,Lautaro Martínez,h,7006,OpenPlay,2025,Head,30058,Inter,Pisa,6,2,2026-01-23 19:45:00,Federico Dimarco,Cross
666748,15,Goal,0.9209999847412109,0.5429999923706055,0.2966194748878479,Lautaro Martínez,a,7006,FromCorner,2025,Head,30067,Cremonese,Inter,0,2,2026-02-01 17:00:00,Federico Dimarco,Cross
667954,49,Goal,0.870999984741211,0.5370000076293945,0.07198097556829453,Lautaro Martínez,a,7006,OpenPlay,2025,LeftFoot,30075,Sassuolo,Inter,0,5,2026-02-08 17:00:00,,Aerial
677225,1,Goal,0.9180000305175782,0.45099998474121095,0.4683987498283386,Lautaro Martínez,h,7006,OpenPlay,2025,RightFoot,30145,Inter,Roma,5,2,2026-04-05 18:45:00,Marcus Thuram,Pass
677239,51,Goal,0.8730000305175781,0.5690000152587891,0.3561648726463318,Lautaro Martínez,h,7006,OpenPlay,2025,RightFoot,30145,Inter,Roma,5,2,2026-04-05 18:45:00,Marcus Thuram,Pass
683758,5,Goal,0.9319999694824219,0.4859999847412109,0.5437089800834656,Lautaro Martínez,a,7006,OpenPlay,2025,RightFoot,30198,Lazio,Inter,0,3,2026-05-09 16:00:00,Marcus Thuram,HeadPass
539624,72,Goal,0.9380000305175781,0.3089999961853027,0.08769083023071289,Ollie Watkins,a,8865,OpenPlay,2023,RightFoot,21947,Chelsea,Aston Villa,0,1,2023-09-24 13:00:00,,Rebound
540847,13,Goal,0.9319999694824219,0.48200000762939454,0.5715277194976807,Ollie Watkins,h,8865,OpenPlay,2023,LeftFoot,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,Matthew Cash,Pass
540850,20,Goal,0.865999984741211,0.6020000076293945,0.2434852570295334,Ollie Watkins,h,8865,OpenPlay,2023,RightFoot,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,Moussa Diaby,TakeOn
540865,64,Goal,0.8430000305175781,0.415,0.10040675103664398,Ollie Watkins,h,8865,OpenPlay,2023,LeftFoot,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,John McGinn,Chipped
544778,73,Goal,0.9309999847412109,0.6840000152587891,0.12390846014022827,Ollie Watkins,h,8865,OpenPlay,2023,LeftFoot,21976,Aston Villa,West Ham,4,1,2023-10-22 15:30:00,John McGinn,Throughball
548894,63,Goal,0.955999984741211,0.49400001525878906,0.9277160167694092,Ollie Watkins,h,8865,OpenPlay,2023,RightFoot,22007,Aston Villa,Fulham,3,1,2023-11-12 14:00:00,Leon Bailey,Pass
550302,60,Goal,0.855999984741211,0.445,0.09781885147094727,Ollie Watkins,a,8865,OpenPlay,2023,RightFoot,22024,Tottenham,Aston Villa,1,2,2023-11-26 14:00:00,Youri Tielemans,Pass
551587,89,Goal,0.91,0.46599998474121096,0.03576064482331276,Ollie Watkins,a,8865,OpenPlay,2023,Head,22025,Bournemouth,Aston Villa,2,2,2023-12-03 14:00:00,Moussa Diaby,Aerial
554741,84,Goal,0.9490000152587891,0.485,0.07311023771762848,Ollie Watkins,a,8865,FromCorner,2023,Head,22057,Brentford,Aston Villa,1,2,2023-12-17 14:00:00,Boubacar Kamara,Pass
560655,70,Goal,0.9340000152587891,0.47700000762939454,0.34363797307014465,Ollie Watkins,h,8865,OpenPlay,2023,LeftFoot,22105,Aston Villa,Newcastle United,1,3,2024-01-30 20:15:00,Leon Bailey,Cross
561348,15,Goal,0.87,0.395,0.4817430377006531,Ollie Watkins,a,8865,OpenPlay,2023,RightFoot,22124,Sheffield United,Aston Villa,0,5,2024-02-03 17:30:00,Douglas Luiz,Throughball
563857,22,Goal,0.914000015258789,0.42700000762939455,0.4195043444633484,Ollie Watkins,a,8865,OpenPlay,2023,RightFoot,22138,Fulham,Aston Villa,1,2,2024-02-17 15:00:00,,BallRecovery
563868,55,Goal,0.840999984741211,0.43099998474121093,0.32601240277290344,Ollie Watkins,a,8865,OpenPlay,2023,RightFoot,22138,Fulham,Aston Villa,1,2,2024-02-17 15:00:00,Youri Tielemans,Throughball
565154,3,Goal,0.975,0.4979999923706055,0.9218227863311768,Ollie Watkins,h,8865,OpenPlay,2023,RightFoot,22147,Aston Villa,Nottingham Forest,4,2,2024-02-24 15:00:00,Leon Bailey,Pass
566808,23,Goal,0.945,0.4640000152587891,0.12606580555438995,Ollie Watkins,a,8865,FromCorner,2023,Head,22159,Luton,Aston Villa,2,3,2024-03-02 17:30:00,Leon Bailey,Cross
566811,37,Goal,0.8730000305175781,0.6070000076293945,0.2814556062221527,Ollie Watkins,a,8865,SetPiece,2023,RightFoot,22159,Luton,Aston Villa,2,3,2024-03-02 17:30:00,Douglas Luiz,Chipped
572379,38,Goal,0.9309999847412109,0.46599998474121096,0.3938213884830475,Ollie Watkins,h,8865,OpenPlay,2023,Head,22205,Aston Villa,Brentford,3,3,2024-04-06 14:00:00,John McGinn,Cross
572390,79,Goal,0.970999984741211,0.5509999847412109,0.1041637659072876,Ollie Watkins,h,8865,OpenPlay,2023,Head,22205,Aston Villa,Brentford,3,3,2024-04-06 14:00:00,,Aerial
574365,86,Goal,0.899000015258789,0.385,0.3786843717098236,Ollie Watkins,a,8865,OpenPlay,2023,RightFoot,22216,Arsenal,Aston Villa,0,2,2024-04-14 15:30:00,Youri Tielemans,Chipped
590990,35,Goal,0.975999984741211,0.4809999847412109,0.8996084928512573,Ollie Watkins,h,8865,OpenPlay,2024,Head,26638,Aston Villa,Everton,3,2,2024-09-14 16:30:00,Lucas Digne,Aerial
590994,57,Goal,0.9130000305175782,0.5159999847412109,0.482757568359375,Ollie Watkins,h,8865,OpenPlay,2024,RightFoot,26638,Aston Villa,Everton,3,2,2024-09-14 16:30:00,,None
592486,72,Goal,0.9269999694824219,0.44400001525878907,0.4445323050022125,Ollie Watkins,h,8865,OpenPlay,2024,RightFoot,26647,Aston Villa,Wolverhampton Wanderers,3,1,2024-09-21 14:00:00,Morgan Rogers,Pass
594554,31,Goal,0.955,0.5359999847412109,0.5488311648368835,Ollie Watkins,a,8865,OpenPlay,2024,Head,26659,Ipswich,Aston Villa,2,2,2024-09-29 13:00:00,Leon Bailey,Cross
597057,58,Goal,0.9169999694824219,0.5570000076293945,0.07209914922714233,Ollie Watkins,a,8865,FromCorner,2024,Head,26673,Fulham,Aston Villa,1,3,2024-10-19 14:00:00,Youri Tielemans,Cross
602890,35,Goal,0.8919999694824219,0.5590000152587891,0.6168818473815918,Ollie Watkins,h,8865,OpenPlay,2024,LeftFoot,26716,Aston Villa,Crystal Palace,2,2,2024-11-23 15:00:00,John McGinn,TakeOn
605345,27,Goal,0.885,0.5,0.7611688375473022,Ollie Watkins,h,8865,Penalty,2024,RightFoot,26734,Aston Villa,Brentford,3,1,2024-12-04 20:15:00,,Standard
609758,35,Goal,0.885,0.5,0.7611688375473022,Ollie Watkins,h,8865,Penalty,2024,RightFoot,26782,Aston Villa,Brighton,2,2,2024-12-30 19:45:00,,Standard
611642,50,Goal,0.8430000305175781,0.5709999847412109,0.21045422554016113,Ollie Watkins,a,8865,OpenPlay,2024,LeftFoot,26804,Everton,Aston Villa,0,1,2025-01-15 19:30:00,Morgan Rogers,Pass
612413,67,Goal,0.950999984741211,0.519000015258789,0.5841257572174072,Ollie Watkins,a,8865,SetPiece,2024,RightFoot,26812,Arsenal,Aston Villa,2,2,2025-01-18 17:30:00,Matthew Cash,Cross
617153,68,Goal,0.925,0.5220000076293946,0.5585440397262573,Ollie Watkins,h,8865,SetPiece,2024,LeftFoot,26842,Aston Villa,Ipswich,1,1,2025-02-15 15:00:00,,Rebound
618085,47,Goal,0.9169999694824219,0.53,0.3393578827381134,Ollie Watkins,h,8865,OpenPlay,2024,Head,26884,Aston Villa,Liverpool,2,2,2025-02-19 15:00:00,Lucas Digne,Cross
621482,48,Goal,0.8819999694824219,0.7290000152587891,0.05840260162949562,Ollie Watkins,a,8865,OpenPlay,2024,RightFoot,26872,Brentford,Aston Villa,0,1,2025-03-08 17:30:00,Jacob Ramsey,Pass
627178,72,Goal,0.9019999694824219,0.5890000152587891,0.3467516601085663,Ollie Watkins,a,8865,OpenPlay,2024,RightFoot,26921,Southampton,Aston Villa,0,3,2025-04-12 14:00:00,Youri Tielemans,Throughball
628765,0,Goal,0.8580000305175781,0.67,0.04713301360607147,Ollie Watkins,h,8865,OpenPlay,2024,RightFoot,26922,Aston Villa,Newcastle United,4,1,2025-04-19 16:30:00,Youri Tielemans,Pass
632964,50,Goal,0.9519999694824218,0.45799999237060546,0.5449903607368469,Ollie Watkins,a,8865,OpenPlay,2024,LeftFoot,26955,Bournemouth,Aston Villa,0,1,2025-05-10 16:30:00,Morgan Rogers,Cross
645289,36,Goal,0.879000015258789,0.5220000076293946,0.2963070869445801,Ollie Watkins,h,8865,OpenPlay,2025,RightFoot,28831,Aston Villa,Fulham,3,1,2025-09-28 13:00:00,Lucas Digne,Throughball
656267,36,Goal,0.955,0.49200000762939455,0.6018798351287842,Ollie Watkins,a,8865,OpenPlay,2025,RightFoot,28910,Brighton,Aston Villa,3,4,2025-12-03 19:30:00,Evann Guessand,None
656271,51,Goal,0.8690000152587891,0.5159999847412109,0.29341933131217957,Ollie Watkins,a,8865,OpenPlay,2025,RightFoot,28910,Brighton,Aston Villa,3,4,2025-12-03 19:30:00,Morgan Rogers,Throughball
660317,62,Goal,0.9330000305175781,0.47900001525878905,0.5472025871276855,Ollie Watkins,a,8865,OpenPlay,2025,LeftFoot,28951,Chelsea,Aston Villa,1,2,2025-12-27 17:30:00,,Rebound
660323,83,Goal,0.9230000305175782,0.47,0.10132727026939392,Ollie Watkins,a,8865,FromCorner,2025,Head,28951,Chelsea,Aston Villa,1,2,2025-12-27 17:30:00,Youri Tielemans,Cross
660672,93,Goal,0.9830000305175781,0.4979999923706055,0.913304328918457,Ollie Watkins,a,8865,OpenPlay,2025,LeftFoot,28958,Arsenal,Aston Villa,4,1,2025-12-30 20:15:00,,Rebound
660887,45,Goal,0.779000015258789,0.6170000076293946,0.028057537972927094,Ollie Watkins,h,8865,OpenPlay,2025,RightFoot,28972,Aston Villa,Nottingham Forest,3,1,2026-01-03 12:30:00,Morgan Rogers,Pass
665209,87,Goal,0.965,0.44799999237060545,0.46760135889053345,Ollie Watkins,a,8865,FromCorner,2025,Head,29006,Newcastle United,Aston Villa,0,2,2026-01-25 14:00:00,Lucas Digne,Cross
675910,67,Goal,0.9569999694824218,0.45299999237060545,0.7016350030899048,Ollie Watkins,h,8865,OpenPlay,2025,RightFoot,29079,Aston Villa,West Ham,2,0,2026-03-22 14:15:00,,Rebound
679531,1,Goal,0.965,0.5429999923706055,0.5724046230316162,Ollie Watkins,h,8865,OpenPlay,2025,Head,29098,Aston Villa,Sunderland,4,3,2026-04-19 13:00:00,John McGinn,Chipped
679538,35,Goal,0.9519999694824218,0.46799999237060547,0.5660530924797058,Ollie Watkins,h,8865,OpenPlay,2025,Head,29098,Aston Villa,Sunderland,4,3,2026-04-19 13:00:00,Ian Maatsen,Cross
684041,55,Goal,0.850999984741211,0.4179999923706055,0.29096972942352295,Ollie Watkins,a,8865,OpenPlay,2025,RightFoot,29129,Burnley,Aston Villa,2,2,2026-05-10 13:00:00,Emiliano Martinez,Chipped
685179,56,Goal,0.895,0.42900001525878906,0.3653189241886139,Ollie Watkins,h,8865,OpenPlay,2025,RightFoot,29140,Aston Villa,Liverpool,4,2,2026-05-15 19:00:00,Morgan Rogers,Pass
685186,72,Goal,0.965,0.51,0.7263607382774353,Ollie Watkins,h,8865,FromCorner,2025,RightFoot,29140,Aston Villa,Liverpool,4,2,2026-05-15 19:00:00,,Rebound
532195,15,Goal,0.91,0.49400001525878906,0.5244932174682617,Alexander Isak,h,5232,SetPiece,2023,RightFoot,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,Sven Botman,Pass
532206,57,Goal,0.925,0.6419999694824219,0.346384197473526,Alexander Isak,h,5232,OpenPlay,2023,RightFoot,22281,Newcastle United,Aston Villa,5,1,2023-08-12 16:30:00,,None
539913,86,Goal,0.924000015258789,0.4640000152587891,0.6541728377342224,Alexander Isak,a,5232,OpenPlay,2023,RightFoot,21954,Sheffield United,Newcastle United,0,8,2023-09-24 15:30:00,,TakeOn
541217,75,Goal,0.885,0.5,0.7611688375473022,Alexander Isak,h,5232,Penalty,2023,RightFoot,21958,Newcastle United,Burnley,2,0,2023-09-30 14:00:00,,Standard
543073,56,Goal,0.9490000152587891,0.4329999923706055,0.5453226566314697,Alexander Isak,a,5232,SetPiece,2023,RightFoot,21973,West Ham,Newcastle United,2,2,2023-10-08 13:00:00,,None
543075,61,Goal,0.960999984741211,0.5059999847412109,0.6122284531593323,Alexander Isak,a,5232,OpenPlay,2023,LeftFoot,21973,West Ham,Newcastle United,2,2,2023-10-08 13:00:00,Kieran Trippier,Cross
549738,12,Goal,0.899000015258789,0.45299999237060545,0.44091522693634033,Alexander Isak,h,5232,OpenPlay,2023,RightFoot,22021,Newcastle United,Chelsea,4,1,2023-11-25 15:00:00,Lewis Miley,Throughball
556459,22,Goal,0.885,0.5,0.7611688375473022,Alexander Isak,h,5232,Penalty,2023,RightFoot,22083,Newcastle United,Nottingham Forest,1,3,2023-12-26 12:30:00,,Standard
557234,53,Goal,0.8769999694824219,0.65,0.31906771659851074,Alexander Isak,a,5232,OpenPlay,2023,RightFoot,22088,Liverpool,Newcastle United,4,2,2024-01-01 19:00:00,Anthony Gordon,Throughball
558215,34,Goal,0.8619999694824219,0.6129999923706054,0.10711311548948288,Alexander Isak,h,5232,OpenPlay,2023,RightFoot,22100,Newcastle United,Manchester City,2,3,2024-01-13 17:30:00,Bruno Guimarães,Chipped
566673,13,Goal,0.9590000152587891,0.46599998474121096,0.8237619400024414,Alexander Isak,h,5232,OpenPlay,2023,Head,22161,Newcastle United,Wolverhampton Wanderers,3,0,2024-03-02 15:00:00,,Rebound
569018,42,Goal,0.8180000305175781,0.6669999694824219,0.03166457638144493,Alexander Isak,a,5232,OpenPlay,2023,RightFoot,22169,Chelsea,Newcastle United,3,2,2024-03-11 20:00:00,Bruno Guimarães,Pass
570363,5,Goal,0.885,0.5,0.7611688375473022,Alexander Isak,h,5232,Penalty,2023,RightFoot,22191,Newcastle United,West Ham,4,3,2024-03-30 12:30:00,,Standard
570390,76,Goal,0.885,0.5,0.7611688375473022,Alexander Isak,h,5232,Penalty,2023,RightFoot,22191,Newcastle United,West Ham,4,3,2024-03-30 12:30:00,,Standard
571784,14,Goal,0.895,0.5570000076293945,0.4232686758041382,Alexander Isak,h,5232,OpenPlay,2023,RightFoot,22202,Newcastle United,Everton,1,1,2024-04-02 18:30:00,Harvey Barnes,TakeOn
573412,29,Goal,0.8719999694824219,0.5279999923706055,0.47428464889526367,Alexander Isak,h,5232,OpenPlay,2023,RightFoot,22222,Newcastle United,Tottenham,4,0,2024-04-13 11:30:00,Anthony Gordon,TakeOn
573421,50,Goal,0.924000015258789,0.5790000152587891,0.5431457757949829,Alexander Isak,h,5232,OpenPlay,2023,RightFoot,22222,Newcastle United,Tottenham,4,0,2024-04-13 11:30:00,Bruno Guimarães,Chipped
576827,25,Goal,0.9069999694824219,0.34599998474121096,0.2784183919429779,Alexander Isak,h,5232,OpenPlay,2023,RightFoot,22240,Newcastle United,Sheffield United,5,1,2024-04-27 14:00:00,Jacob Murphy,Throughball
576840,60,Goal,0.885,0.5,0.7611688375473022,Alexander Isak,h,5232,Penalty,2023,RightFoot,22240,Newcastle United,Sheffield United,5,1,2024-04-27 14:00:00,,Standard
578449,54,Goal,0.9519999694824218,0.5479999923706055,0.7890169620513916,Alexander Isak,a,5232,OpenPlay,2023,RightFoot,22248,Burnley,Newcastle United,1,4,2024-05-04 14:00:00,Jacob Murphy,Pass
582164,37,Goal,0.874000015258789,0.4209999847412109,0.3375982940196991,Alexander Isak,a,5232,OpenPlay,2023,RightFoot,22266,Brentford,Newcastle United,2,4,2024-05-19 15:00:00,Bruno Guimarães,Pass
589797,77,Goal,0.9630000305175781,0.5309999847412109,0.7756212949752808,Alexander Isak,h,5232,OpenPlay,2024,LeftFoot,26629,Newcastle United,Tottenham,2,1,2024-09-01 12:30:00,Jacob Murphy,Pass
598904,31,Goal,0.985999984741211,0.48400001525878905,0.8802757859230042,Alexander Isak,a,5232,OpenPlay,2024,RightFoot,26688,Chelsea,Newcastle United,2,1,2024-10-27 14:00:00,Lewis Hall,Cross
599832,11,Goal,0.925,0.49,0.3855815827846527,Alexander Isak,h,5232,OpenPlay,2024,Head,26694,Newcastle United,Arsenal,1,0,2024-11-02 12:30:00,Anthony Gordon,Cross
602033,53,Goal,0.955999984741211,0.5220000076293946,0.6248325705528259,Alexander Isak,a,5232,FromCorner,2024,RightFoot,26704,Nottingham Forest,Newcastle United,1,3,2024-11-10 14:00:00,,Rebound
605246,34,Goal,0.7959999847412109,0.405,0.03568056970834732,Alexander Isak,h,5232,OpenPlay,2024,RightFoot,26740,Newcastle United,Liverpool,3,3,2024-12-04 19:30:00,Bruno Guimarães,Pass
605876,10,Goal,0.9259999847412109,0.5359999847412109,0.30542540550231934,Alexander Isak,a,5232,OpenPlay,2024,Head,26743,Brentford,Newcastle United,4,2,2024-12-07 15:00:00,Jacob Murphy,Cross
607009,49,Goal,0.985999984741211,0.4779999923706055,0.8974371552467346,Alexander Isak,h,5232,OpenPlay,2024,Head,26760,Newcastle United,Leicester,4,0,2024-12-14 15:00:00,,None
608393,0,Goal,0.8730000305175781,0.4640000152587891,0.08248943835496902,Alexander Isak,a,5232,OpenPlay,2024,RightFoot,26771,Ipswich,Newcastle United,0,4,2024-12-21 15:00:00,,None
608405,46,Goal,0.9359999847412109,0.54,0.4804307818412781,Alexander Isak,a,5232,OpenPlay,2024,RightFoot,26771,Ipswich,Newcastle United,0,4,2024-12-21 15:00:00,Bruno Guimarães,BallRecovery
608409,53,Goal,0.9230000305175782,0.48200000762939454,0.585550844669342,Alexander Isak,a,5232,OpenPlay,2024,RightFoot,26771,Ipswich,Newcastle United,0,4,2024-12-21 15:00:00,Jacob Murphy,Pass
609125,58,Goal,0.9569999694824218,0.509000015258789,0.6981253027915955,Alexander Isak,h,5232,OpenPlay,2024,RightFoot,26778,Newcastle United,Aston Villa,3,0,2024-12-26 15:00:00,Jacob Murphy,Pass
609728,3,Goal,0.9459999847412109,0.485,0.5126044154167175,Alexander Isak,a,5232,OpenPlay,2024,Head,26789,Manchester United,Newcastle United,0,2,2024-12-30 20:00:00,,None
609854,37,Goal,0.9630000305175781,0.4979999923706055,0.6582426428794861,Alexander Isak,a,5232,OpenPlay,2024,RightFoot,26800,Tottenham,Newcastle United,1,2,2025-01-04 12:30:00,,None
611791,33,Goal,0.815,0.46,0.0760919526219368,Alexander Isak,h,5232,OpenPlay,2024,RightFoot,26810,Newcastle United,Wolverhampton Wanderers,3,0,2025-01-15 19:30:00,,TakeOn
611798,56,Goal,0.860999984741211,0.4809999847412109,0.37661367654800415,Alexander Isak,h,5232,OpenPlay,2024,RightFoot,26810,Newcastle United,Wolverhampton Wanderers,3,0,2025-01-15 19:30:00,Bruno Guimarães,Throughball
613360,25,Goal,0.885,0.5,0.7611688375473022,Alexander Isak,a,5232,Penalty,2024,RightFoot,26829,Southampton,Newcastle United,1,3,2025-01-25 15:00:00,,Standard
613362,29,Goal,0.875,0.5470000076293945,0.37707725167274475,Alexander Isak,a,5232,OpenPlay,2024,RightFoot,26829,Southampton,Newcastle United,1,3,2025-01-25 15:00:00,Jacob Murphy,Throughball
618876,32,Goal,0.885,0.5,0.7611688375473022,Alexander Isak,h,5232,Penalty,2024,RightFoot,26860,Newcastle United,Nottingham Forest,4,3,2025-02-23 14:00:00,,Standard
618877,33,Goal,0.9080000305175782,0.6329999923706054,0.12421438097953796,Alexander Isak,h,5232,OpenPlay,2024,LeftFoot,26860,Newcastle United,Nottingham Forest,4,3,2025-02-23 14:00:00,Joe Willock,Pass
625171,46,Goal,0.9490000152587891,0.509000015258789,0.5899137258529663,Alexander Isak,h,5232,OpenPlay,2024,RightFoot,26899,Newcastle United,Brentford,2,1,2025-04-02 19:45:00,Jacob Murphy,Cross
628241,57,Goal,0.7780000305175782,0.509000015258789,0.04451831057667732,Alexander Isak,h,5232,OpenPlay,2024,RightFoot,26890,Newcastle United,Crystal Palace,5,0,2025-04-16 18:30:00,Joelinton,BallRecovery
630280,48,Goal,0.885,0.5,0.7611688375473022,Alexander Isak,h,5232,Penalty,2024,RightFoot,26938,Newcastle United,Ipswich,3,0,2025-04-26 14:00:00,,Standard
631919,88,Goal,0.885,0.5,0.7611688375473022,Alexander Isak,a,5232,Penalty,2024,RightFoot,26944,Brighton,Newcastle United,1,1,2025-05-04 13:00:00,,Standard
655608,59,Goal,0.8830000305175781,0.5829999923706055,0.10442140698432922,Alexander Isak,a,5232,OpenPlay,2025,RightFoot,28907,West Ham,Liverpool,0,2,2025-11-30 14:05:00,Cody Gakpo,Pass
659499,55,Goal,0.8909999847412109,0.565,0.3871943950653076,Alexander Isak,a,5232,OpenPlay,2025,LeftFoot,28946,Tottenham,Liverpool,1,2,2025-12-20 17:30:00,Florian Wirtz,Pass
681029,34,Goal,0.905,0.5579999923706055,0.3768761157989502,Alexander Isak,h,5232,OpenPlay,2025,LeftFoot,29113,Liverpool,Crystal Palace,3,1,2026-04-25 14:00:00,Alexis Mac Allister,Rebound
542626,49,Goal,0.885,0.5,0.7611688375473022,Cole Palmer,a,8497,Penalty,2023,LeftFoot,21967,Burnley,Chelsea,1,4,2023-10-07 14:00:00,,Standard
544206,14,Goal,0.885,0.5,0.7611688375473022,Cole Palmer,h,8497,Penalty,2023,LeftFoot,21978,Chelsea,Arsenal,2,2,2023-10-21 16:30:00,,Standard
547910,34,Goal,0.885,0.5,0.7611688375473022,Cole Palmer,a,8497,Penalty,2023,LeftFoot,22004,Tottenham,Chelsea,1,4,2023-11-06 20:00:00,,Standard
549109,94,Goal,0.885,0.5,0.7611688375473022,Cole Palmer,h,8497,Penalty,2023,LeftFoot,22009,Chelsea,Manchester City,4,4,2023-11-12 16:30:00,,Standard
552353,44,Goal,0.850999984741211,0.53,0.07793436199426651,Cole Palmer,a,8497,OpenPlay,2023,LeftFoot,22044,Manchester United,Chelsea,2,1,2023-12-06 20:15:00,Mykhailo Mudryk,Pass
554267,53,Goal,0.9419999694824219,0.5170000076293946,0.6091511249542236,Cole Palmer,h,8497,OpenPlay,2023,LeftFoot,22059,Chelsea,Sheffield United,2,0,2023-12-16 15:00:00,Raheem Sterling,Pass
556886,11,Goal,0.889000015258789,0.6919999694824219,0.053648289293050766,Cole Palmer,a,8497,OpenPlay,2023,LeftFoot,22089,Luton,Chelsea,2,3,2023-12-30 12:30:00,,BallRecovery
556900,69,Goal,0.9519999694824218,0.4620000076293945,0.9273539781570435,Cole Palmer,a,8497,OpenPlay,2023,RightFoot,22089,Luton,Chelsea,2,3,2023-12-30 12:30:00,Nicolas Jackson,TakeOn
557899,48,Goal,0.885,0.5,0.7611688375473022,Cole Palmer,h,8497,Penalty,2023,LeftFoot,22097,Chelsea,Fulham,1,0,2024-01-13 12:30:00,,Standard
561571,18,Goal,0.9030000305175782,0.40299999237060546,0.35601821541786194,Cole Palmer,h,8497,OpenPlay,2023,RightFoot,22120,Chelsea,Wolverhampton Wanderers,2,4,2024-02-04 14:00:00,Moisés Caicedo,Throughball
569022,56,Goal,0.805,0.3240000152587891,0.02973678708076477,Cole Palmer,h,8497,OpenPlay,2023,LeftFoot,22169,Chelsea,Newcastle United,3,2,2024-03-11 20:00:00,Enzo Fernández,Pass
570721,43,Goal,0.885,0.5,0.7611688375473022,Cole Palmer,h,8497,Penalty,2023,LeftFoot,22188,Chelsea,Burnley,2,2,2024-03-30 15:00:00,,Standard
570738,77,Goal,0.8590000152587891,0.565,0.36159247159957886,Cole Palmer,h,8497,OpenPlay,2023,LeftFoot,22188,Chelsea,Burnley,2,2,2024-03-30 15:00:00,Raheem Sterling,Throughball
572009,18,Goal,0.885,0.5,0.7611688375473022,Cole Palmer,h,8497,Penalty,2023,LeftFoot,22201,Chelsea,Manchester United,4,3,2024-04-04 19:15:00,,Standard
572044,99,Goal,0.885,0.5,0.7611688375473022,Cole Palmer,h,8497,Penalty,2023,LeftFoot,22201,Chelsea,Manchester United,4,3,2024-04-04 19:15:00,,Standard
572046,100,Goal,0.8569999694824219,0.28399999618530275,0.029317373409867287,Cole Palmer,h,8497,FromCorner,2023,LeftFoot,22201,Chelsea,Manchester United,4,3,2024-04-04 19:15:00,Enzo Fernández,Pass
574582,12,Goal,0.8140000152587891,0.4540000152587891,0.06210532784461975,Cole Palmer,h,8497,OpenPlay,2023,LeftFoot,22219,Chelsea,Everton,6,0,2024-04-15 19:00:00,Nicolas Jackson,Pass
574585,17,Goal,0.9740000152587891,0.4879999923706055,0.8727668523788452,Cole Palmer,h,8497,OpenPlay,2023,Head,22219,Chelsea,Everton,6,0,2024-04-15 19:00:00,,Rebound
574587,28,Goal,0.7019999694824218,0.48,0.22258137166500092,Cole Palmer,h,8497,OpenPlay,2023,RightFoot,22219,Chelsea,Everton,6,0,2024-04-15 19:00:00,,BallRecovery
574596,63,Goal,0.885,0.5,0.7611688375473022,Cole Palmer,h,8497,Penalty,2023,LeftFoot,22219,Chelsea,Everton,6,0,2024-04-15 19:00:00,,Standard
578804,14,Goal,0.8819999694824219,0.44,0.0906350314617157,Cole Palmer,h,8497,OpenPlay,2023,LeftFoot,22249,Chelsea,West Ham,5,0,2024-05-05 13:00:00,Nicolas Jackson,Rebound
581197,33,Goal,0.9159999847412109,0.600999984741211,0.04721684008836746,Cole Palmer,a,8497,OpenPlay,2023,Head,22226,Brighton,Chelsea,1,2,2024-05-15 18:45:00,Marc Cucurella,Cross
586673,44,Goal,0.755,0.5990000152587891,0.016395259648561478,Cole Palmer,a,8497,OpenPlay,2024,LeftFoot,26619,Wolverhampton Wanderers,Chelsea,2,6,2024-08-25 13:00:00,Nicolas Jackson,Chipped
592106,46,Goal,0.860999984741211,0.644000015258789,0.2833598256111145,Cole Palmer,a,8497,OpenPlay,2024,LeftFoot,26642,West Ham,Chelsea,0,3,2024-09-21 11:30:00,Nicolas Jackson,Pass
594172,20,Goal,0.8540000152587891,0.4779999923706055,0.34908953309059143,Cole Palmer,h,8497,OpenPlay,2024,LeftFoot,26657,Chelsea,Brighton,4,2,2024-09-28 14:00:00,Nicolas Jackson,Pass
